userid,movie_name,year,rating,movie_id
96039,the cherry orchard blossoming,2008,3,the+cherry+orchard+blossoming+2008
104297,wings in the dark,1935,4,wings+in+the+dark+1935
145538,pirates of the caribbean at worlds end,2007,4,pirates+of+the+caribbean+at+worlds+end+2007
63385,the shawshank redemption,1994,4,the+shawshank+redemption+1994
113367,nina frisk,2007,4,nina+frisk+2007
148412,the day the earth stood still,1951,5,the+day+the+earth+stood+still+1951
130807,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
125994,iron man,2008,4,iron+man+2008
33867,despicable me,2010,4,despicable+me+2010
110126,lovely to look at,1952,3,lovely+to+look+at+1952
91676,star wars,1977,5,star+wars+1977
75394,pinocchio,1940,4,pinocchio+1940
32256,damnation alley,1977,3,damnation+alley+1977
80815,coraline,2009,4,coraline+2009
109520,the lord of the rings the two towers,2002,5,the+lord+of+the+rings+the+two+towers+2002
73809,howls moving castle,2004,4,howls+moving+castle+2004
38810,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
76201,putty hill,2010,3,putty+hill+2010
104801,inception,2010,5,inception+2010
100587,the shawshank redemption,1994,4,the+shawshank+redemption+1994
119717,monty python and the holy grail,1975,5,monty+python+and+the+holy+grail+1975
149734,interstellar,2014,4,interstellar+2014
60706,the dark knight,2008,5,the+dark+knight+2008
94181,george lopez americas mexican,2007,2,george+lopez+americas+mexican+2007
18133,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
93087,the godfather,1972,4,the+godfather+1972
25081,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
117664,the dog who stopped the war,1984,5,the+dog+who+stopped+the+war+1984
147208,spirited away,2001,4,spirited+away+2001
109035,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
85145,the red badge of courage,1951,3,the+red+badge+of+courage+1951
43102,adventures in babysitting,1987,3,adventures+in+babysitting+1987
148794,the godfather,1972,5,the+godfather+1972
95976,the dark knight,2008,4,the+dark+knight+2008
28798,blast of silence,1961,4,blast+of+silence+1961
149643,iron man,2008,5,iron+man+2008
47954,big hero 6,2014,5,big+hero+6+2014
68943,up,2009,4,up+2009
128740,iron man,2008,4,iron+man+2008
129920,the walking hills,1949,4,the+walking+hills+1949
120021,iron man,2008,4,iron+man+2008
41407,the music man,2003,2,the+music+man+2003
49416,howls moving castle,2004,4,howls+moving+castle+2004
111044,ratatouille,2007,3,ratatouille+2007
91836,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
95170,inception,2010,5,inception+2010
97031,big hero 6,2014,4,big+hero+6+2014
46235,the shawshank redemption,1994,4,the+shawshank+redemption+1994
65507,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
85414,ingmar bergman on life and work,1998,3,ingmar+bergman+on+life+and+work+1998
125364,carry on... up the khyber,1968,4,carry+on...+up+the+khyber+1968
46972,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
45127,all mine to give,1957,3,all+mine+to+give+1957
104738,my neighbor totoro,1988,5,my+neighbor+totoro+1988
87976,spirited away,2001,4,spirited+away+2001
405,to end all wars,2001,4,to+end+all+wars+2001
120168,the black sleep,1956,4,the+black+sleep+1956
94739,the card player,2004,3,the+card+player+2004
103337,the ballad of ramblin jack,2000,3,the+ballad+of+ramblin+jack+2000
54466,whiplash,2014,4,whiplash+2014
148975,star wars,1977,5,star+wars+1977
149111,interstellar,2014,4,interstellar+2014
11455,monty python and the holy grail,1975,3,monty+python+and+the+holy+grail+1975
114847,the last of the mohicans,1920,3,the+last+of+the+mohicans+1920
89647,the shawshank redemption,1994,5,the+shawshank+redemption+1994
142779,lady and the tramp ii scamps adventure,2001,3,lady+and+the+tramp+ii+scamps+adventure+2001
1735,fiddler on the roof,1971,5,fiddler+on+the+roof+1971
80943,hand of death,1976,4,hand+of+death+1976
90915,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
110774,total recall,1990,4,total+recall+1990
63043,howls moving castle,2004,5,howls+moving+castle+2004
148749,star wars,1977,5,star+wars+1977
42178,flipper,1963,3,flipper+1963
118509,big hero 6,2014,3,big+hero+6+2014
11299,howls moving castle,2004,4,howls+moving+castle+2004
10013,my neighbor totoro,1988,5,my+neighbor+totoro+1988
95159,the godfather,1972,5,the+godfather+1972
84315,interstellar,2014,5,interstellar+2014
24646,castle in the sky,1986,4,castle+in+the+sky+1986
92149,back to the future,1985,4,back+to+the+future+1985
115104,auggie rose,2000,4,auggie+rose+2000
86054,boys on the side,1995,3,boys+on+the+side+1995
55109,dantes inferno,2007,4,dantes+inferno+2007
72140,coraline,2009,5,coraline+2009
27132,my neighbor totoro,1988,4,my+neighbor+totoro+1988
15921,johnny got his gun,1971,3,johnny+got+his+gun+1971
46482,alien,1979,5,alien+1979
89115,coraline,2009,5,coraline+2009
84174,air force one,1997,3,air+force+one+1997
49801,the shawshank redemption,1994,5,the+shawshank+redemption+1994
129096,interstellar,2014,4,interstellar+2014
75658,spirited away,2001,5,spirited+away+2001
99390,the dark knight,2008,5,the+dark+knight+2008
99456,my neighbor totoro,1988,4,my+neighbor+totoro+1988
23494,interstellar,2014,4,interstellar+2014
147922,the godfather,1972,5,the+godfather+1972
121877,iron man,2008,4,iron+man+2008
145899,death race 2000,1975,3,death+race+2000+1975
144552,ten north frederick,1958,4,ten+north+frederick+1958
36607,spirited away,2001,5,spirited+away+2001
42281,the dark knight,2008,4,the+dark+knight+2008
94742,big hero 6,2014,4,big+hero+6+2014
35341,ponyo,2008,4,ponyo+2008
52823,interstellar,2014,5,interstellar+2014
60180,the shawshank redemption,1994,5,the+shawshank+redemption+1994
96264,star wars,1977,3,star+wars+1977
64381,se7en,1995,4,se7en+1995
115065,inception,2010,3,inception+2010
88271,interstellar,2014,4,interstellar+2014
87487,spirited away,2001,5,spirited+away+2001
97601,the gruffalo,2009,3,the+gruffalo+2009
113596,spirited away,2001,4,spirited+away+2001
90149,up,2009,4,up+2009
147165,saving private ryan,1998,5,saving+private+ryan+1998
79365,despicable me 2,2013,3,despicable+me+2+2013
43655,tulpan,2009,3,tulpan+2009
3794,i_ robot,2004,4,i_+robot+2004
45029,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
36204,secret reunion,2010,3,secret+reunion+2010
58642,fever pitch,1997,3,fever+pitch+1997
21512,the wolf man,1941,4,the+wolf+man+1941
26837,the shawshank redemption,1994,5,the+shawshank+redemption+1994
44264,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
109551,hobsons choice,1954,4,hobsons+choice+1954
57232,the silver chalice,1954,5,the+silver+chalice+1954
27010,pirates of the caribbean the curse of the black pearl,2003,3,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003
50142,big hero 6,2014,3,big+hero+6+2014
71165,alien,1979,4,alien+1979
87959,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
7466,spirited away,2001,4,spirited+away+2001
21351,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
82908,casino royale,2006,4,casino+royale+2006
38350,inception,2010,3,inception+2010
89895,whiplash,2014,5,whiplash+2014
92106,my neighbor totoro,1988,5,my+neighbor+totoro+1988
54213,inception,2010,4,inception+2010
74766,the dark knight,2008,4,the+dark+knight+2008
114367,guess whos coming to dinner,1967,3,guess+whos+coming+to+dinner+1967
22249,the shawshank redemption,1994,5,the+shawshank+redemption+1994
132635,the green mile,1999,5,the+green+mile+1999
81725,the shawshank redemption,1994,4,the+shawshank+redemption+1994
135096,the dark knight rises,2012,5,the+dark+knight+rises+2012
132862,inception,2010,4,inception+2010
120724,iron man,2008,4,iron+man+2008
82765,whiplash,2014,5,whiplash+2014
124505,the boy in the striped pyjamas,2008,4,the+boy+in+the+striped+pyjamas+2008
90886,the shawshank redemption,1994,4,the+shawshank+redemption+1994
12359,the fly,1958,3,the+fly+1958
107636,gabriel,2007,3,gabriel+2007
27642,gladiator,2000,5,gladiator+2000
122435,dark horse,2005,2,dark+horse+2005
28115,inception,2010,5,inception+2010
13809,inception,2010,4,inception+2010
117139,all tomorrows parties,2009,4,all+tomorrows+parties+2009
40414,star wars,1977,5,star+wars+1977
81572,raiders of the lost ark,1981,3,raiders+of+the+lost+ark+1981
45658,the bitter tea of general yen,1933,4,the+bitter+tea+of+general+yen+1933
69363,star wars,1977,4,star+wars+1977
51643,the shawshank redemption,1994,5,the+shawshank+redemption+1994
31879,how to train your dragon,2010,3,how+to+train+your+dragon+2010
111625,time of the wolf,2003,3,time+of+the+wolf+2003
52611,the godfather,1972,5,the+godfather+1972
126533,the shawshank redemption,1994,4,the+shawshank+redemption+1994
51562,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
53793,harry potter and the half-blood prince,2009,3,harry+potter+and+the+half-blood+prince+2009
37366,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
123792,interstellar,2014,4,interstellar+2014
69978,papusza,2013,3,papusza+2013
63258,moon warriors,1992,4,moon+warriors+1992
80249,the lord of the rings the fellowship of the ring,2001,3,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
78039,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
91994,antibodies,2005,2,antibodies+2005
42393,the dark knight,2008,3,the+dark+knight+2008
68327,those daring young men in their jaunty jalopies,1969,4,those+daring+young+men+in+their+jaunty+jalopies+1969
6233,my neighbor totoro,1988,4,my+neighbor+totoro+1988
79546,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
122589,the godfather,1972,5,the+godfather+1972
55105,whiplash,2014,5,whiplash+2014
49617,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
112545,the incredibles,2004,5,the+incredibles+2004
143326,the shawshank redemption,1994,4,the+shawshank+redemption+1994
54108,despicable me,2010,4,despicable+me+2010
42793,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
19341,treasure island,1990,4,treasure+island+1990
7251,the squaw man,1914,4,the+squaw+man+1914
39963,up,2009,4,up+2009
86194,warren oates across the border,1993,4,warren+oates+across+the+border+1993
10454,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
105450,the dark knight,2008,4,the+dark+knight+2008
396,up,2009,3,up+2009
128161,howls moving castle,2004,4,howls+moving+castle+2004
133814,i_ robot,2004,5,i_+robot+2004
4816,the war you dont see,2010,5,the+war+you+dont+see+2010
142662,will vintons claymation christmas celebration,1987,3,will+vintons+claymation+christmas+celebration+1987
146278,the shawshank redemption,1994,4,the+shawshank+redemption+1994
42419,coraline,2009,4,coraline+2009
25102,the dark knight,2008,5,the+dark+knight+2008
113300,men in black,1997,4,men+in+black+1997
27751,the dark knight,2008,5,the+dark+knight+2008
107269,still breathing,1997,3,still+breathing+1997
73908,the clearing,2004,3,the+clearing+2004
62299,arnold,1973,3,arnold+1973
73252,iron man,2008,5,iron+man+2008
88165,annie hall,1977,4,annie+hall+1977
144714,payback,1999,3,payback+1999
57245,santa buddies,2009,3,santa+buddies+2009
103748,up,2009,4,up+2009
132081,the boys the sherman brothers story,2009,4,the+boys+the+sherman+brothers+story+2009
74198,the shawshank redemption,1994,5,the+shawshank+redemption+1994
98854,the little mermaid,1989,3,the+little+mermaid+1989
51005,whiplash,2014,4,whiplash+2014
79876,pontypool,2009,3,pontypool+2009
75474,alien,1979,4,alien+1979
15846,messages deleted,2009,4,messages+deleted+2009
128935,the dark knight,2008,4,the+dark+knight+2008
21067,the cabin in the woods,2012,3,the+cabin+in+the+woods+2012
108944,my neighbor totoro,1988,5,my+neighbor+totoro+1988
14014,inception,2010,5,inception+2010
49713,my neighbor totoro,1988,4,my+neighbor+totoro+1988
12415,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
98300,coraline,2009,3,coraline+2009
136641,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
137731,the betrayal nerakhoon,2008,4,the+betrayal+nerakhoon+2008
122053,spirited away,2001,4,spirited+away+2001
132157,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
1855,toy story,1995,4,toy+story+1995
139469,whiplash,2014,5,whiplash+2014
13171,sound of the mountain,1954,4,sound+of+the+mountain+1954
141908,coraline,2009,4,coraline+2009
142880,a love song for bobby long,2004,4,a+love+song+for+bobby+long+2004
24125,batman begins,2005,5,batman+begins+2005
142891,ong-bak the thai warrior,2003,4,ong-bak+the+thai+warrior+2003
147690,alien,1979,4,alien+1979
143600,spirited away,2001,5,spirited+away+2001
42014,42 up,1998,4,42+up+1998
89622,big hero 6,2014,5,big+hero+6+2014
23800,the godfather,1972,5,the+godfather+1972
14653,the dark knight,2008,4,the+dark+knight+2008
28000,alien,1979,4,alien+1979
32485,monty python and the holy grail,1975,3,monty+python+and+the+holy+grail+1975
95228,one flew over the cuckoos nest,1975,3,one+flew+over+the+cuckoos+nest+1975
59279,the righteous thief,2009,3,the+righteous+thief+2009
132275,the seventh continent,1989,4,the+seventh+continent+1989
74585,interstellar,2014,4,interstellar+2014
44643,iron man,2008,5,iron+man+2008
33444,the dark knight,2008,5,the+dark+knight+2008
1314,jupiter ascending,2015,3,jupiter+ascending+2015
117716,my neighbor totoro,1988,5,my+neighbor+totoro+1988
29379,the decoy bride,2011,3,the+decoy+bride+2011
73529,expo magic of the white city,2005,3,expo+magic+of+the+white+city+2005
97603,glorious 39,2009,5,glorious+39+2009
22736,spirited away,2001,5,spirited+away+2001
77659,interstellar,2014,4,interstellar+2014
107060,gattaca,1997,3,gattaca+1997
141083,bugsy,1991,4,bugsy+1991
33789,babes in arms,1939,3,babes+in+arms+1939
11910,despicable me 2,2013,3,despicable+me+2+2013
49930,goodfellas,1990,4,goodfellas+1990
19462,the shawshank redemption,1994,4,the+shawshank+redemption+1994
56260,hell is for heroes,1962,4,hell+is+for+heroes+1962
1675,iron man,2008,4,iron+man+2008
84915,big hero 6,2014,4,big+hero+6+2014
120451,george and the dragon,2004,4,george+and+the+dragon+2004
109313,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
28038,dj vu,2006,3,dj+vu+2006
21130,inception,2010,4,inception+2010
140867,the bag man,2014,4,the+bag+man+2014
47940,good vibrations,2012,4,good+vibrations+2012
100116,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
120446,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
135083,someones gaze,2013,4,someones+gaze+2013
76378,howls moving castle,2004,3,howls+moving+castle+2004
134904,prizzis honor,1985,3,prizzis+honor+1985
78980,it happened to jane,1959,3,it+happened+to+jane+1959
87653,inception,2010,5,inception+2010
62892,the deer hunter,1978,3,the+deer+hunter+1978
51875,the shawshank redemption,1994,3,the+shawshank+redemption+1994
104486,the hurt locker,2008,4,the+hurt+locker+2008
93717,the godfather,1972,5,the+godfather+1972
16357,inception,2010,5,inception+2010
44791,bullet,1996,4,bullet+1996
96922,alien,1979,4,alien+1979
121016,apollo 13,1995,3,apollo+13+1995
59490,ann carvers profession,1933,3,ann+carvers+profession+1933
120145,rivers and tides,2001,4,rivers+and+tides+2001
89917,my neighbor totoro,1988,3,my+neighbor+totoro+1988
123651,ace of aces,1982,3,ace+of+aces+1982
32924,my rainy days,2009,3,my+rainy+days+2009
88561,die frau des frisrs,2008,4,die+frau+des+frisrs+2008
93975,coraline,2009,4,coraline+2009
61487,the two of us,1967,2,the+two+of+us+1967
30407,inception,2010,5,inception+2010
9253,howls moving castle,2004,5,howls+moving+castle+2004
141774,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
6837,its a wonderful life,1946,4,its+a+wonderful+life+1946
113035,lady and the tramp,1955,4,lady+and+the+tramp+1955
124870,taps,1981,4,taps+1981
125434,howls moving castle,2004,4,howls+moving+castle+2004
111830,sube y baja,1959,2,sube+y+baja+1959
107189,kill me later,2001,5,kill+me+later+2001
100851,the l-shaped room,1962,3,the+l-shaped+room+1962
19676,spirited away,2001,5,spirited+away+2001
35723,a perfect day,2008,3,a+perfect+day+2008
70709,heaven  earth,1993,3,heaven++earth+1993
122958,sixteen candles,1984,3,sixteen+candles+1984
137789,inception,2010,4,inception+2010
78439,dr. no,1962,4,dr.+no+1962
655,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
82411,stroszek,1977,4,stroszek+1977
137117,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
105154,shrek 2,2004,4,shrek+2+2004
35433,monty python and the holy grail,1975,5,monty+python+and+the+holy+grail+1975
33580,the last time,2006,3,the+last+time+2006
61790,killjoy 3,2010,3,killjoy+3+2010
71901,interstellar,2014,4,interstellar+2014
19289,howls moving castle,2004,4,howls+moving+castle+2004
15476,big hero 6,2014,4,big+hero+6+2014
139123,silent house,2011,2,silent+house+2011
88754,iron man,2008,4,iron+man+2008
76608,the godfather,1972,5,the+godfather+1972
148915,spirited away,2001,5,spirited+away+2001
136542,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
97254,intolerance loves struggle throughout the ages,1916,4,intolerance+loves+struggle+throughout+the+ages+1916
